season,round,driverId,stop,lap_pit,pit_duration
2024,24,kevin_magnussen,1,12,26.363
2024,24,zhou,1,12,23.024
2024,24,albon,1,12,22.065
2024,24,hulkenberg,1,13,21.530
2024,24,alonso,1,13,23.326
2024,24,gasly,1,14,22.059
2024,24,leclerc,1,20,21.869
2024,24,tsunoda,1,22,21.869
2024,24,doohan,1,22,22.080
2024,24,lawson,1,23,23.415
2024,24,lawson,2,24,22.565
2024,24,sainz,1,25,21.280
2024,24,norris,1,26,21.276
2024,24,russell,1,26,21.656
2024,24,max_verstappen,1,29,32.652
2024,24,kevin_magnussen,2,29,21.678
2024,24,lawson,3,29,32.317
2024,24,kevin_magnussen,3,30,22.815
2024,24,piastri,2,32,32.774
2024,24,stroll,2,32,22.053
2024,24,hamilton,1,34,21.694
2024,24,alonso,2,37,22.437
2024,24,zhou,2,39,28.765
2024,24,kevin_magnussen,4,55,22.090
